family,rule,L,config,cagr_is,cagr_oos,maxdd_is,maxdd_oos,worst_day_is,worst_day_oos,sharpe_is,sharpe_oos,liq_is,liq_oos,trades_is,trades_oos,per_year
capture(i)[pred signal only],B:max_IS_Sharpe(trades_IS>=100),20,a=-5 b=1 dir=recv sig=pred hedge=none exec=maker universe=okx thr=4.0 K=3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.316734879215671,-9.211904245570317,32,337,804,11155,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
capture(i)[pred signal only],"C:rule-B config chosen at 1x, all L",1,a=-30 b=5 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=3,2.09596322522473,-0.994837638562639,-0.4531615813533302,-0.9999705246152721,-0.21483959527144536,-0.6369698341579807,1.9057061643409634,-0.9237185698819149,0,0,2653,24077,"{""2022"": 4.295152900045606, ""2023"": 0.19214817678774176, ""2024"": 3.715451497118468, ""2025"": -0.4555435930006805, ""2026"": -0.9997154187451731}"
capture(i)[pred signal only],"C:rule-B config chosen at 1x, all L",3,a=-30 b=5 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=3,7.62103025741685,-1.0,-0.8516282239030502,-1.0,-0.5478347972187918,-1.0,1.8665591781865716,-0.6006219842608962,0,34,2653,24077,"{""2022"": 36.224558704538154, ""2023"": -0.419424778241688, ""2024"": 28.82308931840702, ""2025"": -1.0, ""2026"": null}"
capture(i)[pred signal only],"C:rule-B config chosen at 1x, all L",5,a=-30 b=5 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6265751816388012,-0.5220462722182976,6,183,2653,24077,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
capture(i)[pred signal only],"C:rule-B config chosen at 1x, all L",10,a=-30 b=5 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.2838677833644183,-6.098323071164005,55,1050,2653,24077,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
capture(i)[pred signal only],"C:rule-B config chosen at 1x, all L",15,a=-30 b=5 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10308977721632441,-11.741616290070096,205,2512,2513,22818,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
capture(i)[pred signal only],"C:rule-B config chosen at 1x, all L",20,a=-30 b=5 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.455360143303945,-14.857317961366867,491,5182,2513,22818,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
drift(ii)[lag+pred signals],A:max_IS_CAGR,1,a=-60 b=-1 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=1,8.976933479096667,0.03285670154950027,-0.6603248897188558,-0.9832314692920165,-0.4660155884091834,-0.4698519381470807,2.6135928597128677,1.102896444727041,0,0,1971,3535,"{""2022"": 11.555455680914982, ""2023"": 9.69217826210323, ""2024"": 6.444397213105378, ""2025"": 4.0818700105072026, ""2026"": -0.7923347900252276}"
drift(ii)[lag+pred signals],B:max_IS_Sharpe(trades_IS>=100),1,a=-60 b=-1 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=1,8.976933479096667,0.03285670154950027,-0.6603248897188558,-0.9832314692920165,-0.4660155884091834,-0.4698519381470807,2.6135928597128677,1.102896444727041,0,0,1971,3535,"{""2022"": 11.555455680914982, ""2023"": 9.69217826210323, ""2024"": 6.444397213105378, ""2025"": 4.0818700105072026, ""2026"": -0.7923347900252276}"
drift(ii)[lag+pred signals],A:max_IS_CAGR,3,a=-30 b=-1 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=3,2.056618662726236,-1.0,-0.882563366240418,-1.0,-0.45822436109109554,-1.0,1.3892528114419131,0.022182683526658815,0,26,2650,24074,"{""2022"": 23.53293067319813, ""2023"": -0.5419725309794372, ""2024"": 1.5492489751861025, ""2025"": -1.0, ""2026"": null}"
drift(ii)[lag+pred signals],B:max_IS_Sharpe(trades_IS>=100),3,a=-60 b=-1 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.399904486616256,1.1230800331553754,3,6,1971,3535,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
drift(ii)[lag+pred signals],A:max_IS_CAGR,5,a=-15 b=-1 dir=recv sig=pred hedge=none exec=maker universe=okx thr=4.0 K=10,-0.16135370687184003,-1.0,-0.9646922627532973,-1.0,-0.5403423884023797,-1.0,0.4660123318124952,-4.074906564608337,0,14,975,15709,"{""2022"": 1.4323274597758453, ""2023"": -0.9054495036265507, ""2024"": 1.5635468932042826, ""2025"": -0.9999999866483402, ""2026"": null}"
drift(ii)[lag+pred signals],B:max_IS_Sharpe(trades_IS>=100),5,a=-60 b=-1 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.2571759927461867,1.0007201397414505,10,29,1971,3535,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
drift(ii)[lag+pred signals],A:max_IS_CAGR,10,a=-5 b=-1 dir=pay sig=lag hedge=none exec=taker universe=okx thr=4.0 K=10,-0.9999498697045623,-1.0,-0.9999999999998787,-1.0,-0.6787179277473672,-1.0,-6.931501193178295,-21.58922226174397,2,21,966,14996,"{""2022"": -0.9992184299454531, ""2023"": -0.999986459148712, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
drift(ii)[lag+pred signals],B:max_IS_Sharpe(trades_IS>=100),10,a=-60 b=-1 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.8366399363038848,-1.1007765066666122,64,264,1971,3535,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
drift(ii)[lag+pred signals],A:max_IS_CAGR,15,a=-5 b=-1 dir=recv sig=lag hedge=none exec=maker universe=okx thr=2.0 K=10,-0.9805508335058547,-1.0,-0.9999955618396636,-1.0,-0.7000414126464793,-1.0,-1.6339520317271417,-9.431682292877769,3,49,1697,18955,"{""2022"": -0.9858054594686674, ""2023"": -0.9315643519826006, ""2024"": -0.9925077662811689, ""2025"": -1.0, ""2026"": null}"
drift(ii)[lag+pred signals],B:max_IS_Sharpe(trades_IS>=100),15,a=-60 b=-1 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8485042120797502,-5.758636588861128,223,679,1899,3507,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
drift(ii)[lag+pred signals],A:max_IS_CAGR,20,a=-60 b=-1 dir=recv sig=lag hedge=btc exec=taker universe=all thr=0.5 K=1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-11.612663895965875,-17.010269278264868,180,210,2677,3062,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
drift(ii)[lag+pred signals],B:max_IS_Sharpe(trades_IS>=100),20,a=1 b=30 dir=pay sig=pred hedge=none exec=maker universe=okx thr=4.0 K=1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1024306948339412,-7.184400917638149,140,1107,718,6475,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
drift(ii)[lag+pred signals],"C:rule-B config chosen at 1x, all L",1,a=-60 b=-1 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=1,8.976933479096667,0.03285670154950027,-0.6603248897188558,-0.9832314692920165,-0.4660155884091834,-0.4698519381470807,2.6135928597128677,1.102896444727041,0,0,1971,3535,"{""2022"": 11.555455680914982, ""2023"": 9.69217826210323, ""2024"": 6.444397213105378, ""2025"": 4.0818700105072026, ""2026"": -0.7923347900252276}"
drift(ii)[lag+pred signals],"C:rule-B config chosen at 1x, all L",3,a=-60 b=-1 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.399904486616256,1.1230800331553754,3,6,1971,3535,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
drift(ii)[lag+pred signals],"C:rule-B config chosen at 1x, all L",5,a=-60 b=-1 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.2571759927461867,1.0007201397414505,10,29,1971,3535,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
drift(ii)[lag+pred signals],"C:rule-B config chosen at 1x, all L",10,a=-60 b=-1 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.8366399363038848,-1.1007765066666122,64,264,1971,3535,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
drift(ii)[lag+pred signals],"C:rule-B config chosen at 1x, all L",15,a=-60 b=-1 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8485042120797502,-5.758636588861128,223,679,1899,3507,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
drift(ii)[lag+pred signals],"C:rule-B config chosen at 1x, all L",20,a=-60 b=-1 dir=recv sig=pred hedge=none exec=maker universe=all thr=4.0 K=1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8488301105280319,-8.225425953240887,450,1257,1899,3507,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
slow(iii),A:max_IS_CAGR,1,hedge=spot universe=all K=1 thr_in=2.0 thr_out_f=0.0 side=pos,1.7914111426512496,-1.0,-0.5848873451158878,-1.0,-0.19498815584764229,-1.0,1.4094562524695755,-1.2573932751452848,0,1,3,29,"{""2022"": -0.36269013071768763, ""2023"": 7.936596920819092, ""2024"": 2.829746647111089, ""2025"": -0.5374167512115983, ""2026"": -1.0}"
slow(iii),B:max_IS_Sharpe(trades_IS>=100),1,hedge=btc universe=all K=10 thr_in=2.0 thr_out_f=0.0 side=both,1.0854659651841008,0.6441282488236462,-0.3834911660081187,-0.5954310200623644,-0.13326122549018993,-0.3645258662493528,1.7337726997540304,0.9429102863732565,6,12,1210,1080,"{""2022"": 2.129657012155283, ""2023"": 0.5233895791577652, ""2024"": 0.9062336146417731, ""2025"": 0.967345871473789, ""2026"": 0.16362997208589114}"
slow(iii),A:max_IS_CAGR,3,hedge=none universe=all K=10 thr_in=4.0 thr_out_f=0.0 side=both,2.6715994063921733,-0.7162283431375369,-0.7709795320791579,-0.9852733733623071,-0.5260594716550298,-0.5560992780287932,1.553541297744119,0.5670442929196989,43,109,751,1094,"{""2022"": 5.0653384206952445, ""2023"": 1.8549696639357705, ""2024"": 1.868513420042695, ""2025"": 1.3803114285057148, ""2026"": -0.9484596357987514}"
slow(iii),B:max_IS_Sharpe(trades_IS>=100),3,hedge=none universe=all K=10 thr_in=4.0 thr_out_f=0.0 side=both,2.6715994063921733,-0.7162283431375369,-0.7709795320791579,-0.9852733733623071,-0.5260594716550298,-0.5560992780287932,1.553541297744119,0.5670442929196989,43,109,751,1094,"{""2022"": 5.0653384206952445, ""2023"": 1.8549696639357705, ""2024"": 1.868513420042695, ""2025"": 1.3803114285057148, ""2026"": -0.9484596357987514}"
slow(iii),A:max_IS_CAGR,5,hedge=btc universe=all K=3 thr_in=2.0 thr_out_f=0.0 side=pos,2.9053763991842527,-1.0,-0.7486841720307742,-1.0,-0.34886995293134515,-1.0,1.8282715715789346,-1.3818383185200358,3,28,19,80,"{""2022"": 3.002325141391564, ""2023"": 7.340517133889527, ""2024"": 0.791036104493352, ""2025"": -1.0, ""2026"": null}"
slow(iii),B:max_IS_Sharpe(trades_IS>=100),5,hedge=none universe=all K=10 thr_in=4.0 thr_out_f=0.0 side=neg,-0.051972336501308836,-1.0,-0.9261030833986992,-1.0,-0.8399842948091761,-1.0,1.011697488030682,0.75888950517697,134,157,778,994,"{""2022"": -0.2016680123876834, ""2023"": 0.18643921332907976, ""2024"": -0.10056350865943464, ""2025"": -1.0, ""2026"": null}"
slow(iii),A:max_IS_CAGR,10,hedge=spot universe=okx K=10 thr_in=0.5 thr_out_f=0.0 side=pos,0.42382356855351944,-0.42426149317317197,-0.1354855889588894,-0.7904493197435685,-0.031137656750011677,-0.1125515266944227,3.6327234736559837,-0.6946249196199245,0,6,86,131,"{""2022"": -0.019002893825658895, ""2023"": 0.5496865739807841, ""2024"": 0.9005415285719156, ""2025"": -0.18186593521966765, ""2026"": -0.5127296806604797}"
slow(iii),B:max_IS_Sharpe(trades_IS>=100),10,hedge=none universe=all K=3 thr_in=2.0 thr_out_f=0.5 side=pos,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8571156795853986,-1.4570033386583052,23,30,109,103,"{""2022"": -0.47774502053760826, ""2023"": 3.685829463504171, ""2024"": -1.0, ""2025"": -1.0, ""2026"": null}"
slow(iii),A:max_IS_CAGR,15,hedge=spot universe=okx K=10 thr_in=1.0 thr_out_f=0.0 side=pos,0.5080806012846151,-0.021388578862257757,-0.21260128586497573,-0.6052613717215478,-0.04956322308875327,-0.10923007050197131,3.5162379551591947,0.23601588020958278,1,2,39,22,"{""2022"": 0.0, ""2023"": 0.6580894999457965, ""2024"": 1.0708780554598447, ""2025"": 0.0544520113190603, ""2026"": -0.08518722189154837}"
slow(iii),B:max_IS_Sharpe(trades_IS>=100),15,hedge=none universe=all K=3 thr_in=2.0 thr_out_f=0.5 side=pos,-0.9999969369631363,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.4877602185971781,-2.2907809006058613,40,51,110,111,"{""2022"": -0.7106763175623637, ""2023"": 1.6521334104007224, ""2024"": -1.0, ""2025"": -1.0, ""2026"": null}"
slow(iii),A:max_IS_CAGR,20,hedge=spot universe=okx K=10 thr_in=1.0 thr_out_f=0.0 side=pos,0.3926449559625107,0.00164874692425232,-0.32103571125448394,-0.6619875399611672,-0.11996942238703479,-0.12442155654580056,2.014103580534955,0.3087100361497549,4,2,43,22,"{""2022"": 0.0, ""2023"": 0.49248425885478664, ""2024"": 0.8113632636140604, ""2025"": 0.12959771310054613, ""2026"": -0.11229643860132621}"
slow(iii),B:max_IS_Sharpe(trades_IS>=100),20,hedge=none universe=all K=3 thr_in=2.0 thr_out_f=0.5 side=pos,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1283784838474911,-2.4015102579661383,62,30,122,46,"{""2022"": -0.9552313912536478, ""2023"": -0.9274077904555574, ""2024"": -1.0, ""2025"": -1.0, ""2026"": null}"
slow(iii),"C:rule-B config chosen at 1x, all L",1,hedge=btc universe=all K=10 thr_in=2.0 thr_out_f=0.0 side=both,1.0854659651841008,0.6441282488236462,-0.3834911660081187,-0.5954310200623644,-0.13326122549018993,-0.3645258662493528,1.7337726997540304,0.9429102863732565,6,12,1210,1080,"{""2022"": 2.129657012155283, ""2023"": 0.5233895791577652, ""2024"": 0.9062336146417731, ""2025"": 0.967345871473789, ""2026"": 0.16362997208589114}"
slow(iii),"C:rule-B config chosen at 1x, all L",3,hedge=btc universe=all K=10 thr_in=2.0 thr_out_f=0.0 side=both,1.0671730904937626,0.007083704427443216,-0.680699624656963,-0.9662367077329561,-0.44304301285877923,-0.4360910776193847,1.193790755810429,1.0549024660240223,45,118,953,1199,"{""2022"": 2.3001051997956514, ""2023"": 2.017753845568487, ""2024"": -0.11124311439298107, ""2025"": 8.248811933757823, ""2026"": -0.8905991911225435}"
slow(iii),"C:rule-B config chosen at 1x, all L",5,hedge=btc universe=all K=10 thr_in=2.0 thr_out_f=0.0 side=both,-0.6700507625148004,-0.9820740555069863,-0.992695930372599,-0.9998915696923646,-0.6298345250874536,-0.9621291931819957,0.31294623199630367,0.5875863265682826,146,299,1037,1230,"{""2022"": -0.29876426579665316, ""2023"": -0.15446772794962982, ""2024"": -0.9396012658398527, ""2025"": -0.8452812202505798, ""2026"": -0.9920349463104707}"
slow(iii),"C:rule-B config chosen at 1x, all L",10,hedge=btc universe=all K=10 thr_in=2.0 thr_out_f=0.0 side=both,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7275059295315478,-0.22177661325230033,52,165,85,323,"{""2022"": -1.0, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
slow(iii),"C:rule-B config chosen at 1x, all L",15,hedge=btc universe=all K=10 thr_in=2.0 thr_out_f=0.0 side=both,-0.9980184014912025,-1.0,-0.9999999932482478,-1.0,-0.9767365856823631,-1.0,-1.2259001989564442,-1.782237797001184,256,45,340,57,"{""2022"": -0.9999998883783414, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
slow(iii),"C:rule-B config chosen at 1x, all L",20,hedge=btc universe=all K=10 thr_in=2.0 thr_out_f=0.0 side=both,-1.0,-0.9999845134330791,-1.0,-0.999999990328895,-1.0,-0.7485095064145133,-0.956803090070767,-1.547435656277382,130,277,155,326,"{""2022"": -0.9985927439873781, ""2023"": -0.557230781862083, ""2024"": -1.0, ""2025"": -0.9999996320948755, ""2026"": null}"
slow(iii)_markliq,A:max_IS_CAGR,1,hedge=spot universe=all K=1 thr_in=2.0 thr_out_f=0.0 side=pos,1.7914111426512496,-1.0,-0.5848221345594966,-1.0,-0.19498815584764229,-1.0,1.4094562524695755,-1.2573932751452848,0,1,3,29,"{""2022"": -0.36269013071768763, ""2023"": 7.936596920819092, ""2024"": 2.829746647111089, ""2025"": -0.5374167512115983, ""2026"": -1.0}"
slow(iii)_markliq,B:max_IS_Sharpe(trades_IS>=100),1,hedge=none universe=all K=10 thr_in=4.0 thr_out_f=0.0 side=both,1.0088693076965822,0.27263760954854144,-0.3470984430110593,-0.6352686820574678,-0.1985053167542985,-0.33629295504787915,1.652171312590243,0.7059320177356874,3,10,752,1143,"{""2022"": 1.6565826187970467, ""2023"": 0.6977723488961476, ""2024"": 0.8008696216254116, ""2025"": 1.4854449455051282, ""2026"": -0.39881497495878127}"
slow(iii)_markliq,A:max_IS_CAGR,3,hedge=none universe=all K=10 thr_in=4.0 thr_out_f=0.0 side=both,2.5397666674291655,-0.7493568578399428,-0.7973338568423682,-0.9858959767455902,-0.5260594716550299,-0.5563839899351555,1.536471766672124,0.5064504570436019,43,110,751,1097,"{""2022"": 4.413972294885969, ""2023"": 1.8549696639357403, ""2024"": 1.8794558186316817, ""2025"": 1.3498368059334522, ""2026"": -0.9575441556109209}"
slow(iii)_markliq,B:max_IS_Sharpe(trades_IS>=100),3,hedge=none universe=all K=10 thr_in=4.0 thr_out_f=0.0 side=both,2.5397666674291655,-0.7493568578399428,-0.7973338568423682,-0.9858959767455902,-0.5260594716550299,-0.5563839899351555,1.536471766672124,0.5064504570436019,43,110,751,1097,"{""2022"": 4.413972294885969, ""2023"": 1.8549696639357403, ""2024"": 1.8794558186316817, ""2025"": 1.3498368059334522, ""2026"": -0.9575441556109209}"
slow(iii)_markliq,A:max_IS_CAGR,5,hedge=btc universe=okx K=10 thr_in=2.0 thr_out_f=0.0 side=pos,0.44202401851820805,-1.0,-0.6375664032805373,-1.0,-0.2321678391525095,-1.0,0.9407160906195597,-1.2570444354532895,17,34,34,49,"{""2022"": 0.0, ""2023"": -0.08189275743912028, ""2024"": 2.2693364014242223, ""2025"": -1.0, ""2026"": null}"
slow(iii)_markliq,B:max_IS_Sharpe(trades_IS>=100),5,hedge=none universe=all K=10 thr_in=4.0 thr_out_f=0.0 side=neg,0.14493352981686258,-1.0,-0.9122219971916727,-1.0,-0.8168672619915972,-1.0,1.0896766877126014,0.7237024422693851,129,150,774,986,"{""2022"": 0.17008254856121385, ""2023"": 0.2716502401686971, ""2024"": 0.009061611551368642, ""2025"": -1.0, ""2026"": null}"
slow(iii)_markliq,A:max_IS_CAGR,10,hedge=spot universe=okx K=10 thr_in=0.5 thr_out_f=0.0 side=pos,0.42382356855351944,-0.42426149317317197,-0.13547343124973166,-0.7904493197435685,-0.031137656750011677,-0.1125515266944227,3.6327234736559837,-0.6946249196199245,0,6,86,131,"{""2022"": -0.019002893825658895, ""2023"": 0.5496865739807841, ""2024"": 0.9005415285719156, ""2025"": -0.18186593521966765, ""2026"": -0.5127296806604797}"
slow(iii)_markliq,B:max_IS_Sharpe(trades_IS>=100),10,hedge=none universe=all K=3 thr_in=2.0 thr_out_f=0.5 side=pos,-0.9999902857089251,-0.9999931777183367,-0.9999999999999999,-0.9999999975191494,-0.9999999999999999,-0.9389744146832623,0.9070712014506869,-1.4997793746756234,22,59,108,206,"{""2022"": -0.25707981339343666, ""2023"": 3.6858294635041737, ""2024"": -0.9999999999999998, ""2025"": -0.9999999975191494, ""2026"": null}"
slow(iii)_markliq,A:max_IS_CAGR,15,hedge=spot universe=okx K=10 thr_in=1.0 thr_out_f=0.0 side=pos,0.5080806012846151,-0.021388578862257757,-0.21259564768077865,-0.6053033721987136,-0.04956322308875327,-0.10923007050197131,3.5162379551591947,0.23601588020958278,1,2,39,22,"{""2022"": 0.0, ""2023"": 0.6580894999457965, ""2024"": 1.0708780554598447, ""2025"": 0.0544520113190603, ""2026"": -0.08518722189154837}"
slow(iii)_markliq,B:max_IS_Sharpe(trades_IS>=100),15,hedge=none universe=all K=3 thr_in=2.0 thr_out_f=0.5 side=pos,-1.0,-0.9999999999999816,-1.0,-1.0,-1.0,-0.9999999999999999,0.6056634742706345,-2.162244981513887,38,49,108,109,"{""2022"": -0.7106763175623637, ""2023"": 2.8121575587460756, ""2024"": -1.0, ""2025"": -1.0, ""2026"": null}"
slow(iii)_markliq,A:max_IS_CAGR,20,hedge=spot universe=okx K=10 thr_in=1.0 thr_out_f=0.0 side=pos,0.3926449559625107,0.00164874692425232,-0.32102489278320345,-0.6620359591910298,-0.11996942238703479,-0.12442155654580056,2.014103580534955,0.3087100361497549,4,2,43,22,"{""2022"": 0.0, ""2023"": 0.49248425885478664, ""2024"": 0.8113632636140604, ""2025"": 0.12959771310054613, ""2026"": -0.11229643860132621}"
slow(iii)_markliq,B:max_IS_Sharpe(trades_IS>=100),20,hedge=none universe=all K=3 thr_in=2.0 thr_out_f=0.5 side=pos,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31477527337684924,-2.467165365945216,58,31,116,46,"{""2022"": -0.9241002204209291, ""2023"": -0.2743120902601487, ""2024"": -1.0, ""2025"": -1.0, ""2026"": null}"
slow(iii)_markliq,"C:rule-B config chosen at 1x, all L",1,hedge=none universe=all K=10 thr_in=4.0 thr_out_f=0.0 side=both,1.0088693076965822,0.27263760954854144,-0.3470984430110593,-0.6352686820574678,-0.1985053167542985,-0.33629295504787915,1.652171312590243,0.7059320177356874,3,10,752,1143,"{""2022"": 1.6565826187970467, ""2023"": 0.6977723488961476, ""2024"": 0.8008696216254116, ""2025"": 1.4854449455051282, ""2026"": -0.39881497495878127}"
slow(iii)_markliq,"C:rule-B config chosen at 1x, all L",3,hedge=none universe=all K=10 thr_in=4.0 thr_out_f=0.0 side=both,2.5397666674291655,-0.7493568578399428,-0.7973338568423682,-0.9858959767455902,-0.5260594716550299,-0.5563839899351555,1.536471766672124,0.5064504570436019,43,110,751,1097,"{""2022"": 4.413972294885969, ""2023"": 1.8549696639357403, ""2024"": 1.8794558186316817, ""2025"": 1.3498368059334522, ""2026"": -0.9575441556109209}"
slow(iii)_markliq,"C:rule-B config chosen at 1x, all L",5,hedge=none universe=all K=10 thr_in=4.0 thr_out_f=0.0 side=both,-0.17799857036831468,-0.9659109203247901,-0.9606662238301189,-0.9998507890585872,-0.8168672619915971,-0.7408386740409412,0.8993626652229113,0.705847859814689,114,267,633,1083,"{""2022"": 0.62353235025091, ""2023"": -0.14358488609883446, ""2024"": -0.6007552416931492, ""2025"": 3.1297337766276296, ""2026"": -0.999129483883944}"
slow(iii)_markliq,"C:rule-B config chosen at 1x, all L",10,hedge=none universe=all K=10 thr_in=4.0 thr_out_f=0.0 side=both,-0.9555953544504903,-1.0,-0.9999820423351408,-1.0,-0.870108363719694,-1.0,0.5249441027464289,-0.09317602027109508,342,124,686,288,"{""2022"": -0.9455323859414776, ""2023"": -0.584964657046934, ""2024"": -0.9961597799138399, ""2025"": -1.0, ""2026"": null}"
slow(iii)_markliq,"C:rule-B config chosen at 1x, all L",15,hedge=none universe=all K=10 thr_in=4.0 thr_out_f=0.0 side=both,-0.9978409604311411,-1.0,-0.9999999984895578,-1.0,-0.7795000000000001,-1.0,-0.2883219975118165,-1.216322425987222,440,173,631,280,"{""2022"": -0.9999371174950578, ""2023"": null, ""2024"": null, ""2025"": -1.0, ""2026"": null}"
slow(iii)_markliq,"C:rule-B config chosen at 1x, all L",20,hedge=none universe=all K=10 thr_in=4.0 thr_out_f=0.0 side=both,-0.9979691744038549,-0.9999876627310321,-0.9999999980123511,-0.9999999948645734,-0.7795,-0.893064834693028,-0.49906530104635755,-2.4982594433636165,310,154,384,192,"{""2022"": -0.9999992330185428, ""2023"": null, ""2024"": null, ""2025"": -0.9999999933444907, ""2026"": null}"
